indexw,user,token,amount
150,DzEYX1M9K9CHfYgNt59hPsUEQVZtsdFX4ncz7EM2WK6U,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.884696
151,DzEYX1M9K9CHfYgNt59hPsUEQVZtsdFX4ncz7EM2WK6U,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,1.9e-08
152,DzEYX1M9K9CHfYgNt59hPsUEQVZtsdFX4ncz7EM2WK6U,XzR7CUMqhDBzbAm4aUNvwhVCxjWGn1KEvqTp3Y8fFCD,1.0
153,BGgzZX1snEXNkHZttE4Yfs9xGg94YTYxdxxDdCkbhZ4C,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,2738.664398
154,BGgzZX1snEXNkHZttE4Yfs9xGg94YTYxdxxDdCkbhZ4C,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,1.34e-07
155,8aU4xAdmtidTK2ekfxoGiENQk6f3KkdpfXryeQcESioB,CQyosTu6pHVFLSJ4fxttN3qxyyE2C7qkP7jTA3bQCd49,3.0
156,8aU4xAdmtidTK2ekfxoGiENQk6f3KkdpfXryeQcESioB,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,1.29e-07
157,8aU4xAdmtidTK2ekfxoGiENQk6f3KkdpfXryeQcESioB,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.137899
158,8aU4xAdmtidTK2ekfxoGiENQk6f3KkdpfXryeQcESioB,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,73.255707379
159,5URca9bmfvv5MzuJkrBVKpRVrkT1YKXmzWfnY2KF2kbe,DFL1zNkaGPWm1BqAVqRjCZvHmwTFrEaJtbzJWgseoNJh,6.057e-06
160,5URca9bmfvv5MzuJkrBVKpRVrkT1YKXmzWfnY2KF2kbe,21jZ1ESEFYh9SBwjT5gqE3jHv3JnaGhgvypLTR96QXW9,100.0
161,5URca9bmfvv5MzuJkrBVKpRVrkT1YKXmzWfnY2KF2kbe,SHDWyBxihqiCj6YekG2GUr7wqKLeLAMK1gHZck9pL6y,393.287518112
162,F3H8mgKvQBALnPzwCKokmLEkeY5sXVcNmv96v2SaWk4k,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,1.43e-07
163,Aqd12s7RD13qV21a5CpGNadAdKD8h11Ravuj2upsbf6H,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,2.15e-07
164,Aqd12s7RD13qV21a5CpGNadAdKD8h11Ravuj2upsbf6H,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.156747
165,Aqd12s7RD13qV21a5CpGNadAdKD8h11Ravuj2upsbf6H,EchesyfXePKdLtoiZSL8pBe8Myagyy8ZRqsACNCFGnvp,0.52
166,BbppPM3MXm3qk7zv5Lf4EmVME2Z5CQE9nVuL5ubBtVYq,8HGyAAB1yoM1ttS7pXjHMa3dukTFGQggnFFH3hJZgzQh,1e-06
167,BbppPM3MXm3qk7zv5Lf4EmVME2Z5CQE9nVuL5ubBtVYq,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,0.085296023
168,BbppPM3MXm3qk7zv5Lf4EmVME2Z5CQE9nVuL5ubBtVYq,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,7.824321
169,BbppPM3MXm3qk7zv5Lf4EmVME2Z5CQE9nVuL5ubBtVYq,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,0.049312529
170,CnrFb5XDSsmhmM9wtjGmrupvD22NuMud7G8w1i32tFym,XzR7CUMqhDBzbAm4aUNvwhVCxjWGn1KEvqTp3Y8fFCD,2.0
171,CnrFb5XDSsmhmM9wtjGmrupvD22NuMud7G8w1i32tFym,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,89.77588197
172,CnrFb5XDSsmhmM9wtjGmrupvD22NuMud7G8w1i32tFym,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,5234.792828
173,CnrFb5XDSsmhmM9wtjGmrupvD22NuMud7G8w1i32tFym,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,0.118737017
174,8kHx5sQedKysqev4dZYgwwxhpF3bbiBZDM7WoSNfd1LB,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,3.92841
175,8kHx5sQedKysqev4dZYgwwxhpF3bbiBZDM7WoSNfd1LB,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,2.05e-07
176,2eF9aL7p6wuizVvDjT4m8JnGjXRmEVUrx85Tajjy2zqs,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.412424
177,2eF9aL7p6wuizVvDjT4m8JnGjXRmEVUrx85Tajjy2zqs,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,1.38e-07
178,2eF9aL7p6wuizVvDjT4m8JnGjXRmEVUrx85Tajjy2zqs,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,1.94e-07
179,3mnhGYUhc9UJ45odmAEEXrXeq4URtZX1Vn15oNqDQbEQ,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,1.03e-07
180,37NAwYBCa79TZy6ZY9omAsXPKfeK8kztS3uaccCjHWH4,XzR7CUMqhDBzbAm4aUNvwhVCxjWGn1KEvqTp3Y8fFCD,2.0
181,37NAwYBCa79TZy6ZY9omAsXPKfeK8kztS3uaccCjHWH4,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,1.28e-07
182,2LnGAB5T1RnYbRzZnDgRq8r2C24aMq4QNjU9CyUyjB6L,CQyosTu6pHVFLSJ4fxttN3qxyyE2C7qkP7jTA3bQCd49,3.0
183,2LnGAB5T1RnYbRzZnDgRq8r2C24aMq4QNjU9CyUyjB6L,XzR7CUMqhDBzbAm4aUNvwhVCxjWGn1KEvqTp3Y8fFCD,4.0
184,2LnGAB5T1RnYbRzZnDgRq8r2C24aMq4QNjU9CyUyjB6L,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.005696
185,2YY6nAsDDqhkMpWo2mSahtJhrMQP1bvLCLmzsE2LymtW,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,5.000000232
186,2YY6nAsDDqhkMpWo2mSahtJhrMQP1bvLCLmzsE2LymtW,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,0.048167444
187,2YY6nAsDDqhkMpWo2mSahtJhrMQP1bvLCLmzsE2LymtW,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.434362
188,FHnvZ7fKZ1QdcwP3fCZp9eUYGTy7fWTK8RFFhCg1vDok,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,2.382425
189,FHnvZ7fKZ1QdcwP3fCZp9eUYGTy7fWTK8RFFhCg1vDok,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,0.75716705
190,FHnvZ7fKZ1QdcwP3fCZp9eUYGTy7fWTK8RFFhCg1vDok,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,0.451232383
191,Fo1NeDSceaxrefbccFPwUxEnWvGpjZ9N3D4hhyHGSL9u,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,2.53596
192,Fo1NeDSceaxrefbccFPwUxEnWvGpjZ9N3D4hhyHGSL9u,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,1.48e-07
193,Fo1NeDSceaxrefbccFPwUxEnWvGpjZ9N3D4hhyHGSL9u,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,211.777027802
194,4xtFKxxXQcmGkeuRdJA3nZf7qwModYqdBLDDXE5souXg,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,12.283425
195,4xtFKxxXQcmGkeuRdJA3nZf7qwModYqdBLDDXE5souXg,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,44.000000146
196,84irQ2Re4HR7HegFWMb7SkNQWRQZSaLpi6dfp6zTzhEU,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1.042343
197,84irQ2Re4HR7HegFWMb7SkNQWRQZSaLpi6dfp6zTzhEU,CQyosTu6pHVFLSJ4fxttN3qxyyE2C7qkP7jTA3bQCd49,3.0
198,GdRXCP4yx1djkrtUgbcLUfJt7wzy2vSuboCbzgNn7kH2,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,82.125894
199,GdRXCP4yx1djkrtUgbcLUfJt7wzy2vSuboCbzgNn7kH2,XzR7CUMqhDBzbAm4aUNvwhVCxjWGn1KEvqTp3Y8fFCD,3.0
200,GdRXCP4yx1djkrtUgbcLUfJt7wzy2vSuboCbzgNn7kH2,CT4BJTcwKDa5P19Cq4uqDK8hcBwWooB2rnDyTAXvXT5K,1.0
201,GdRXCP4yx1djkrtUgbcLUfJt7wzy2vSuboCbzgNn7kH2,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,7.6e-08
202,2LWznk6vYsmsgQppgai7TVgbFyYvDX6hpFCYZwakGe5M,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,5.862658
203,2LWznk6vYsmsgQppgai7TVgbFyYvDX6hpFCYZwakGe5M,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,30.000000182
204,JC9GoEboC8dAx7Cuiv8izWCqg4GBWi18GvLWxr7c4nay,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,0.853792987
205,JC9GoEboC8dAx7Cuiv8izWCqg4GBWi18GvLWxr7c4nay,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.305641
206,JC9GoEboC8dAx7Cuiv8izWCqg4GBWi18GvLWxr7c4nay,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,1.919006715
207,EHBNS4mUBSywJBGpriUqocvesjBpFdxHRDBjKWJGQb8o,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.192115
208,64wMhiuJDEyHNqQaREBfK3SVXJkJ53KtTYZT6fdoHaYL,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,6e-09
209,64wMhiuJDEyHNqQaREBfK3SVXJkJ53KtTYZT6fdoHaYL,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,2129.948453
210,Dpv1yTeaRAacpJVpLTERFsPEM2aXsb1szKccmWiWdtS9,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,3403.15385
211,Dpv1yTeaRAacpJVpLTERFsPEM2aXsb1szKccmWiWdtS9,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,2.25e-07
212,6fvk2njvCzc7vTrQ1ZfvYuDaSZbJ9CzBSUMFeSr8qS1S,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.378899
213,6fvk2njvCzc7vTrQ1ZfvYuDaSZbJ9CzBSUMFeSr8qS1S,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,0.005398036
214,3vdr9nTPDZXW8GXh9MXk26wSnjYjBDno8AneSat1pd5d,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,267.148229
215,3vdr9nTPDZXW8GXh9MXk26wSnjYjBDno8AneSat1pd5d,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,8.5e-08
216,GYGbBLNWZTXV8UsqQAWV32jKbWu7LpwyMyZFhycfx67h,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,9.9069e-05
217,GYGbBLNWZTXV8UsqQAWV32jKbWu7LpwyMyZFhycfx67h,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,4.272301
218,GYGbBLNWZTXV8UsqQAWV32jKbWu7LpwyMyZFhycfx67h,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,115.027310298
219,2dXRfzobCaNQto5V2RfR7SFo9W4TWrcwgBvNVGuXmBoB,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,3.619205
220,2dXRfzobCaNQto5V2RfR7SFo9W4TWrcwgBvNVGuXmBoB,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,9.9e-08
221,2dXRfzobCaNQto5V2RfR7SFo9W4TWrcwgBvNVGuXmBoB,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,2000.0
222,GtpiFvcWwGYmrwjfVywcFgLRRYFyusgq3Yswe7wn4Ege,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.119558
223,GtpiFvcWwGYmrwjfVywcFgLRRYFyusgq3Yswe7wn4Ege,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,6.3e-08
224,E9zLEedYvr2kbYRtNxt7QpNUPjLYnZDQkeHGopnjPq9i,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.076454
225,E9zLEedYvr2kbYRtNxt7QpNUPjLYnZDQkeHGopnjPq9i,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,100.03545271
226,JBVccHLPch7DtWneKs8JuT4X2DMEYjWUG39BD7qx8a8i,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,364.377584
227,JBVccHLPch7DtWneKs8JuT4X2DMEYjWUG39BD7qx8a8i,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,7.5e-08
228,GnqtKSVrTzJzC3L9YcbuQtLiggHMFNkbmyjgREW8uZqA,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,5.260904
229,GnqtKSVrTzJzC3L9YcbuQtLiggHMFNkbmyjgREW8uZqA,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,1.45e-07
230,Fg6ozhLmMZAXKbNSUxRBb4phX1JFfmfUWE6q7WvWa7LL,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6359.68585
231,Fg6ozhLmMZAXKbNSUxRBb4phX1JFfmfUWE6q7WvWa7LL,XzR7CUMqhDBzbAm4aUNvwhVCxjWGn1KEvqTp3Y8fFCD,2.0
232,Dd249ELid3vXU3eRGEgKJYTc454nwz4ey1aEvuNTyBtT,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1.143769
233,Dd249ELid3vXU3eRGEgKJYTc454nwz4ey1aEvuNTyBtT,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,0.010000178
234,Dd249ELid3vXU3eRGEgKJYTc454nwz4ey1aEvuNTyBtT,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,3.609659776
235,FQKZGvFqsTahVRywFjUCpUFXH2U5i9abKCSFt3hXNyFt,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,855.422175
236,FQKZGvFqsTahVRywFjUCpUFXH2U5i9abKCSFt3hXNyFt,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,3.23e-07
237,3b5oikFQ39s9HziVUzDzgsekkBP1dQaecoY1icppcLg9,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,9.9e-08
238,3Z6K4ouYRGkmxmwLmLhmieL6Zg6iE4LNqZZbSGxtSyEQ,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,1.03e-07
239,2GmhDsxqHt7uwkzCwrDMW5UfrGwo229awoSQxsgNQKks,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,2.06e-07
240,2GmhDsxqHt7uwkzCwrDMW5UfrGwo229awoSQxsgNQKks,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1857.005546
241,HqnF763R6PQ472j4k6BxZUnnqMDb9RVFidML6cPfZMnf,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.829166
242,HqnF763R6PQ472j4k6BxZUnnqMDb9RVFidML6cPfZMnf,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,74.900000626
243,5QT2RLMx6kwyi9m5MwiAdb7aYErh7YjUhdB6PAaVNUQu,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.042023
244,5QT2RLMx6kwyi9m5MwiAdb7aYErh7YjUhdB6PAaVNUQu,CQyosTu6pHVFLSJ4fxttN3qxyyE2C7qkP7jTA3bQCd49,3.0
245,4xeBQu9Xierg9t4HMcuJft2TK48yDXDRy66bF9qA2scx,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,1.15e-07
246,4xeBQu9Xierg9t4HMcuJft2TK48yDXDRy66bF9qA2scx,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,2175.671991
247,EUkaJkHP9Rgh2Bho3CHsKeQfWt1V9J5B3bLocw6gL8Ry,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.049766
248,EUkaJkHP9Rgh2Bho3CHsKeQfWt1V9J5B3bLocw6gL8Ry,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,0.203801456
249,Ae6emzr2Dg8pxXqtio6LTvaFe887beUjBnbbHQEAkN69,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,1.02e-07
250,Ae6emzr2Dg8pxXqtio6LTvaFe887beUjBnbbHQEAkN69,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1646.683944
251,4Rv9jqwz2yu4C9kyfRbCvdr3CM5dJ4XSMUa8fHq4hBFp,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.515683
252,FZj5nejNh5ewTQFZhcK337UNVNywVFvRJmakNWo3xFVk,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,886.157905
253,FZj5nejNh5ewTQFZhcK337UNVNywVFvRJmakNWo3xFVk,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,0.400000232
254,J7ZSQdSvD1DbpZYVjUghcnczDZMtaqNy1vQLsnpTdWhu,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,5.000000212
255,J7ZSQdSvD1DbpZYVjUghcnczDZMtaqNy1vQLsnpTdWhu,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.207088
256,Aih4P8FFmGbb8D8H5fKJJ7bGjEsTrvkK7QQvVBBHBYN8,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,266.97621211
257,Aih4P8FFmGbb8D8H5fKJJ7bGjEsTrvkK7QQvVBBHBYN8,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,0.15077447
258,BgvsN3go9p6AeFmEMMZsfZtfaghi6JNuExj9c9FRKgPJ,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,658.780216
259,Ah46TmHWpwwiUoaGcwrHJcvZjRZsvPESprYRQNNW8Kfb,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,1.7e-08
260,9es5ogDVUzVJ7tgRBPECaefKjiXV2VDqsZf64e7gPYA4,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,9e-09
261,9es5ogDVUzVJ7tgRBPECaefKjiXV2VDqsZf64e7gPYA4,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,265.442958
262,58m9117x2z4jY3G67LZHU9JDxWxBSyGfGDm8A1XYCc2e,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,173.066406
263,58m9117x2z4jY3G67LZHU9JDxWxBSyGfGDm8A1XYCc2e,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,2.2e-08
264,GSZHANZuGNjSzBYzNGkqSMZrSkGUVSrWsHdTthi2Hyb1,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.136462
265,GSZHANZuGNjSzBYzNGkqSMZrSkGUVSrWsHdTthi2Hyb1,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,2.3e-07
266,o2QkU71jNr4oMTv6kZvKCwBVNG2KFb5RpGEvD569Dt6,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.600891
267,HvfMF9RzLwT8BpxAVHQgvJaLn2ktXAkgac4R71ozN32c,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.319343
268,HvfMF9RzLwT8BpxAVHQgvJaLn2ktXAkgac4R71ozN32c,XzR7CUMqhDBzbAm4aUNvwhVCxjWGn1KEvqTp3Y8fFCD,2.0
269,HvfMF9RzLwT8BpxAVHQgvJaLn2ktXAkgac4R71ozN32c,CQyosTu6pHVFLSJ4fxttN3qxyyE2C7qkP7jTA3bQCd49,3.0
270,8oRcf1XMXHyarcr616W6NYVCa8kzeFB9cN9KSydc7wJU,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,21.900000196
271,8A7ZLiniLsp7Mw6yvTeG7MU8zNWFj7ksZmTWAR6YuTMj,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1158.298662
272,8A7ZLiniLsp7Mw6yvTeG7MU8zNWFj7ksZmTWAR6YuTMj,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,2e-08
273,7bgPWrtyveeyZ3smrDmF4BgxDRMVKBenKbjr1XLQa9nz,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,217.772232671
274,7bgPWrtyveeyZ3smrDmF4BgxDRMVKBenKbjr1XLQa9nz,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,2.21853516
275,7bgPWrtyveeyZ3smrDmF4BgxDRMVKBenKbjr1XLQa9nz,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,552.168434
276,GHV3Cv81pMKe74a4cPkmGe6VPFpiGA9yJNAynfg7tee8,PRT88RkA4Kg5z7pKnezeNH4mafTvtQdfFgpQTGRjz44,10033.708269
277,GHV3Cv81pMKe74a4cPkmGe6VPFpiGA9yJNAynfg7tee8,C2YSdSesufbMVWtKXSZGhc12f6UL2j3WDe9VT6rRbmA8,15584.86713
278,GHV3Cv81pMKe74a4cPkmGe6VPFpiGA9yJNAynfg7tee8,EsPKhGTMf3bGoy4Qm7pCv3UCcWqAmbC1UGHBTDxRjjD4,0.001000096
279,GHV3Cv81pMKe74a4cPkmGe6VPFpiGA9yJNAynfg7tee8,8PMHT4swUMtBzgHnh5U564N5sjPSiUz2cjEQzFnnP1Fo,2e-08
280,GHV3Cv81pMKe74a4cPkmGe6VPFpiGA9yJNAynfg7tee8,6VNKqgz9hk7zRShTFdg5AnkfKwZUcojzwAkzxSH3bnUm,1e-08
281,GHV3Cv81pMKe74a4cPkmGe6VPFpiGA9yJNAynfg7tee8,4wjPQJ6PrkC4dHhYghwJzGBVP78DkBzA2U3kHoFNBuhj,1598.513699
282,GHV3Cv81pMKe74a4cPkmGe6VPFpiGA9yJNAynfg7tee8,kinXdEcpDQeHPEuQnqmUgtYykqKGVFq6CeVX5iAHJq6,34627.63956
283,GHV3Cv81pMKe74a4cPkmGe6VPFpiGA9yJNAynfg7tee8,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,1.021057721
284,GHV3Cv81pMKe74a4cPkmGe6VPFpiGA9yJNAynfg7tee8,XzR7CUMqhDBzbAm4aUNvwhVCxjWGn1KEvqTp3Y8fFCD,1.0
285,GHV3Cv81pMKe74a4cPkmGe6VPFpiGA9yJNAynfg7tee8,4ThReWAbAVZjNVgs5Ui9Pk3cZ5TYaD9u6Y89fp6EFzoF,4.04e-06
286,GHV3Cv81pMKe74a4cPkmGe6VPFpiGA9yJNAynfg7tee8,orcaEKTdK7LKz57vaAYr9QeNsVEPfiu6QeMU1kektZE,300.236888
287,GHV3Cv81pMKe74a4cPkmGe6VPFpiGA9yJNAynfg7tee8,EdAhkbj5nF9sRM7XN7ewuW8C9XEUMs8P7cnoQ57SYE96,3800.0
288,GHV3Cv81pMKe74a4cPkmGe6VPFpiGA9yJNAynfg7tee8,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,5.696341
289,GHV3Cv81pMKe74a4cPkmGe6VPFpiGA9yJNAynfg7tee8,7xKXtg2CW87d97TXJSDpbD5jBkheTqA83TZRuJosgAsU,0.003815212
290,GHV3Cv81pMKe74a4cPkmGe6VPFpiGA9yJNAynfg7tee8,DFL1zNkaGPWm1BqAVqRjCZvHmwTFrEaJtbzJWgseoNJh,8.22e-06
291,GHV3Cv81pMKe74a4cPkmGe6VPFpiGA9yJNAynfg7tee8,SHDWyBxihqiCj6YekG2GUr7wqKLeLAMK1gHZck9pL6y,0.006145183
292,GHV3Cv81pMKe74a4cPkmGe6VPFpiGA9yJNAynfg7tee8,2FPyTwcZLUg1MDrwsyoP4D6s1tM7hAkHYRjkNb5w6Pxk,1e-06
293,GHV3Cv81pMKe74a4cPkmGe6VPFpiGA9yJNAynfg7tee8,FnKE9n6aGjQoNWRBZXy4RW6LZVao7qwBonUbiD7edUmZ,19686.400482157
294,GHV3Cv81pMKe74a4cPkmGe6VPFpiGA9yJNAynfg7tee8,2Kc38rfQ49DFaKHQaWbijkE7fcymUMLY5guUiUsDmFfn,26047.819292
295,GHV3Cv81pMKe74a4cPkmGe6VPFpiGA9yJNAynfg7tee8,BQcdHdAQW1hczDbBi9hiegXAR7A98Q9jx3X3iBBBDiq4,0.002145
296,GHV3Cv81pMKe74a4cPkmGe6VPFpiGA9yJNAynfg7tee8,8HGyAAB1yoM1ttS7pXjHMa3dukTFGQggnFFH3hJZgzQh,3.946642
297,GHV3Cv81pMKe74a4cPkmGe6VPFpiGA9yJNAynfg7tee8,Saber2gLauYim4Mvftnrasomsv6NvAuncvMEZwcLpD1,1351.515686
298,GHV3Cv81pMKe74a4cPkmGe6VPFpiGA9yJNAynfg7tee8,9vMJfxuKxXBoEa7rM12mYLMwTacLMLDJqHozw96WQL8i,10.11398
299,GHV3Cv81pMKe74a4cPkmGe6VPFpiGA9yJNAynfg7tee8,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,10.022730928
